file,line,class,call_context,text
alrajhi_client/printing/print_manager.py,29,arabic_literal,addRow,الطابعة:
alrajhi_client/printing/print_manager.py,33,arabic_literal,addRow,عدد النسخ:
alrajhi_client/printing/print_manager.py,34,likely_ui,QCheckBox,طباعة بالألوان
alrajhi_client/printing/print_manager.py,39,likely_ui,QGroupBox,إعدادات الورق
alrajhi_client/printing/print_manager.py,44,arabic_literal,addRow,حجم الورق:
alrajhi_client/printing/print_manager.py,46,likely_ui,addItems,عمودي
alrajhi_client/printing/print_manager.py,46,likely_ui,addItems,أفقي
alrajhi_client/printing/print_manager.py,47,arabic_literal,addRow,الاتجاه:
alrajhi_client/printing/print_manager.py,50,likely_ui,QGroupBox,خيارات إضافية
alrajhi_client/printing/print_manager.py,52,likely_ui,QCheckBox,إظهار شعار الشركة
alrajhi_client/printing/print_manager.py,55,likely_ui,QCheckBox,إظهار التذييل
alrajhi_client/printing/print_manager.py,61,likely_ui,QPushButton,معاينة
alrajhi_client/printing/print_manager.py,63,likely_ui,QPushButton,طباعة
alrajhi_client/printing/print_manager.py,64,likely_ui,QPushButton,إلغاء
alrajhi_client/printing/thermal_printer.py,64,arabic_literal,encode,السعر: 
alrajhi_client/printing/thermal_printer.py,69,arabic_literal,print,خطأ في الطباعة: 
alrajhi_client/printing/thermal_printer.py,79,arabic_literal,encode,الراجحي للمحاسبة
alrajhi_client/printing/thermal_printer.py,84,arabic_literal,encode,شكراً لتعاملكم معنا
alrajhi_client/printing/thermal_printer.py,101,arabic_literal,print,خطأ: لا يوجد نافذة أبوية لفتح حوار الحفظ
alrajhi_client/printing/thermal_printer.py,103,arabic_literal,getSaveFileName,حفظ PDF
alrajhi_client/printing/thermal_printer.py,103,possible_ui_or_message,getSaveFileName,PDF (*.pdf)
alrajhi_client/printing/thermal_printer.py,115,arabic_literal,show_toast,تم حفظ PDF بنجاح: 
alrajhi_client/printing/thermal_printer.py,121,arabic_literal,getSaveFileName,حفظ الباركودات كـ PDF
alrajhi_client/printing/thermal_printer.py,121,possible_ui_or_message,getSaveFileName,PDF (*.pdf)
alrajhi_client/printing/thermal_printer.py,132,arabic_literal,show_toast,تم حفظ PDF بنجاح: 
alrajhi_client/printing/thermal_printer.py,142,arabic_literal,getSaveFileName,حفظ PNG
alrajhi_client/printing/thermal_printer.py,142,possible_ui_or_message,getSaveFileName,PNG (*.png)
alrajhi_client/printing/thermal_printer.py,149,arabic_literal,show_toast,تم حفظ الصورة بنجاح: 
alrajhi_client/printing/print_templates.py,2,possible_ui_or_message,,"Professional, settings-driven RTL HTML print templates.\n\nAll printable documents in the client should pass through these templates so PDF,\npreview and direct-print output share the same header, typography, table style,\nfooter, paper sizing and company metadata.\n"
alrajhi_client/printing/print_templates.py,40,possible_ui_or_message,,Return a URI usable by QTextDocument.
alrajhi_client/printing/print_templates.py,47,other_literal,replace,\
alrajhi_client/printing/print_templates.py,59,other_literal,,"data:image/png;base64,"
alrajhi_client/printing/print_templates.py,65,other_literal,strftime,%Y-%m-%d %H:%M
alrajhi_client/printing/print_templates.py,80,arabic_literal,,نعم
alrajhi_client/printing/print_templates.py,103,possible_ui_or_message,,58mm auto
alrajhi_client/printing/print_templates.py,105,possible_ui_or_message,,80mm auto
alrajhi_client/printing/print_templates.py,107,other_literal,,100%
alrajhi_client/printing/print_templates.py,112,other_literal,startswith,#
alrajhi_client/printing/print_templates.py,116,possible_ui_or_message,,"Tajawal, Arial, DejaVu Sans, sans-serif"
alrajhi_client/printing/print_templates.py,150,arabic_literal,,التصنيفات
alrajhi_client/printing/print_templates.py,151,arabic_literal,,المستخدمون
alrajhi_client/printing/print_templates.py,208,possible_ui_or_message,,<td class='brand-logo'><img src='
alrajhi_client/printing/print_templates.py,208,possible_ui_or_message,,' alt='logo'></td>
alrajhi_client/printing/print_templates.py,210,possible_ui_or_message,,<td class='brand-logo placeholder'> </td>
alrajhi_client/printing/print_templates.py,214,arabic_literal,,<div class='muted'>الرقم الضريبي: 
alrajhi_client/printing/print_templates.py,214,other_literal,,</div>
alrajhi_client/printing/print_templates.py,221,other_literal,join, | 
alrajhi_client/printing/print_templates.py,223,possible_ui_or_message,,\n    <table class='brand-table'>\n        <tr>\n            
alrajhi_client/printing/print_templates.py,226,possible_ui_or_message,,\n            <td class='brand-main'>\n                <div class='company-name'>
alrajhi_client/printing/print_templates.py,228,possible_ui_or_message,,</div>\n                <div class='muted'>
alrajhi_client/printing/print_templates.py,229,possible_ui_or_message,,</div>\n                <div class='muted'>
alrajhi_client/printing/print_templates.py,230,other_literal,,</div>\n                
alrajhi_client/printing/print_templates.py,231,possible_ui_or_message,,\n            </td>\n            <td class='brand-meta'>\n                <div class='document-badge'>
alrajhi_client/printing/print_templates.py,234,arabic_literal,,</div>\n                <div class='muted'>تاريخ الطباعة</div>\n                <div class='strong'>
alrajhi_client/printing/print_templates.py,236,possible_ui_or_message,,</div>\n            </td>\n        </tr>\n    </table>\n    
alrajhi_client/printing/print_templates.py,248,possible_ui_or_message,append,<td><span class='meta-label'>
alrajhi_client/printing/print_templates.py,248,possible_ui_or_message,append,</span><span class='meta-value'>
alrajhi_client/printing/print_templates.py,248,other_literal,append,</span></td>
alrajhi_client/printing/print_templates.py,249,other_literal,append,<tr>
alrajhi_client/printing/print_templates.py,249,other_literal,append,</tr>
alrajhi_client/printing/print_templates.py,250,possible_ui_or_message,,<table class='meta-table'>
alrajhi_client/printing/print_templates.py,250,other_literal,,</table>
alrajhi_client/printing/print_templates.py,256,other_literal,, class='
alrajhi_client/printing/print_templates.py,256,other_literal,,'
alrajhi_client/printing/print_templates.py,257,other_literal,append,<tr
alrajhi_client/printing/print_templates.py,257,other_literal,append,><td>
alrajhi_client/printing/print_templates.py,257,other_literal,append,</td><td>
alrajhi_client/printing/print_templates.py,257,other_literal,append,</td></tr>
alrajhi_client/printing/print_templates.py,258,possible_ui_or_message,,<table class='totals-table'>
alrajhi_client/printing/print_templates.py,258,other_literal,,</table>
alrajhi_client/printing/print_templates.py,270,possible_ui_or_message,,"Render a professional RTL-safe table.\n\n    Qt QTextDocument sometimes mirrors RTL table visual order differently between\n    preview and PDF. We therefore reverse columns in the generated HTML by\n    default, so the final PDF appears in the intended Arabic order. This can be\n    disabled from printing settings with reverse_print_table_columns = false.\n    "
alrajhi_client/printing/print_templates.py,287,other_literal,join,<th>
alrajhi_client/printing/print_templates.py,287,other_literal,join,</th>
alrajhi_client/printing/print_templates.py,295,other_literal,append,<tr>
alrajhi_client/printing/print_templates.py,295,other_literal,join,<td>
alrajhi_client/printing/print_templates.py,295,other_literal,join,</td>
alrajhi_client/printing/print_templates.py,295,other_literal,append,</tr>
alrajhi_client/printing/print_templates.py,297,possible_ui_or_message,append,<tr><td colspan='
alrajhi_client/printing/print_templates.py,297,possible_ui_or_message,append,' class='empty-cell'>
alrajhi_client/printing/print_templates.py,297,other_literal,append,</td></tr>
alrajhi_client/printing/print_templates.py,299,possible_ui_or_message,,<table class='data-table' dir='
alrajhi_client/printing/print_templates.py,299,other_literal,,'><thead><tr>
alrajhi_client/printing/print_templates.py,299,other_literal,,</tr></thead><tbody>
alrajhi_client/printing/print_templates.py,299,other_literal,,</tbody></table>
alrajhi_client/printing/print_templates.py,307,possible_ui_or_message,append,<td class='summary-card'><div class='summary-label'>
alrajhi_client/printing/print_templates.py,307,possible_ui_or_message,append,</div><div class='summary-value'>
alrajhi_client/printing/print_templates.py,307,other_literal,append,</div></td>
alrajhi_client/printing/print_templates.py,308,possible_ui_or_message,,<table class='summary-table'><tr>
alrajhi_client/printing/print_templates.py,308,other_literal,,</tr></table>
alrajhi_client/printing/print_templates.py,313,possible_ui_or_message,,<div class='print-footer'>
alrajhi_client/printing/print_templates.py,313,other_literal,,</div>
alrajhi_client/printing/print_templates.py,329,possible_ui_or_message,,<!DOCTYPE html>\n<html dir='
alrajhi_client/printing/print_templates.py,330,possible_ui_or_message,,' lang='
alrajhi_client/printing/print_templates.py,330,possible_ui_or_message,,'>\n<head>\n<meta charset='utf-8'>\n<title>
alrajhi_client/printing/print_templates.py,333,possible_ui_or_message,,</title>\n<style>\n@page { size: 
alrajhi_client/printing/print_templates.py,335,possible_ui_or_message,,; margin: 
alrajhi_client/printing/print_templates.py,335,possible_ui_or_message,,"; }\n* { box-sizing: border-box; }\nhtml, body { margin: 0; padding: 0; background: #ffffff; color: #111827; direction: "
alrajhi_client/printing/print_templates.py,337,possible_ui_or_message,,; }\nbody { font-family: 
alrajhi_client/printing/print_templates.py,338,possible_ui_or_message,,; font-size: 
alrajhi_client/printing/print_templates.py,338,possible_ui_or_message,,; line-height: 1.45; }\n.sheet { width: 
alrajhi_client/printing/print_templates.py,339,possible_ui_or_message,,; margin: 0 auto; }\n.brand-table { width: 100%; border-collapse: collapse; margin-bottom: 10px; border-bottom: 3px solid 
alrajhi_client/printing/print_templates.py,340,possible_ui_or_message,,; }\n.brand-table td { vertical-align: middle; padding: 8px 6px; border: none; }\n.brand-logo { width: 90px; text-align: center; }\n.brand-logo img { max-width: 78px; max-height: 70px; }\n.brand-logo.placeholder { border: 1px dashed #d1d5db; border-radius: 8px; }\n.brand-main { text-align: 
alrajhi_client/printing/print_templates.py,345,possible_ui_or_message,,; }\n.company-name { font-size: 20px; font-weight: 800; color: #0f172a; margin-bottom: 2px; }\n.brand-meta { width: 155px; text-align: center; border-right: 1px solid #e5e7eb !important; }\n.document-badge { display: inline-block; background: 
alrajhi_client/printing/print_templates.py,348,possible_ui_or_message,,; color: #ffffff; padding: 7px 12px; border-radius: 999px; font-weight: 800; margin-bottom: 5px; }\n.muted { color: #64748b; font-size: 90%; }\n.strong { font-weight: 800; color: #111827; }\n.document-title { text-align: center; font-size: 18px; font-weight: 900; margin: 8px 0 10px; color: #0f172a; }\n.meta-table { width: 100%; border-collapse: collapse; margin: 8px 0 12px; }\n.meta-table td { border: 1px solid #dbe3ef; background: #f8fafc; padding: 7px 9px; width: 33.33%; }\n.meta-label { displ
alrajhi_client/printing/print_templates.py,356,possible_ui_or_message,,; }\n.data-table th { background: 
alrajhi_client/printing/print_templates.py,357,possible_ui_or_message,,; color: #ffffff; border: 1px solid 
alrajhi_client/printing/print_templates.py,357,possible_ui_or_message,,; padding: 8px 5px; font-weight: 800; text-align: center; white-space: normal; }\n.data-table td { border: 1px solid #dbe3ef; padding: 7px 5px; text-align: center; vertical-align: middle; word-wrap: break-word; overflow-wrap: anywhere; }\n.data-table tbody tr:nth-child(even) td { background: #f8fafc; }\n.data-table thead { display: table-header-group; }\n.data-table tr { page-break-inside: avoid; }\n.data-table .text-cell { text-align: 
alrajhi_client/printing/print_templates.py,362,possible_ui_or_message,,; }\n.empty-cell { color: #64748b; padding: 20px !important; }\n.summary-table { width: 100%; border-collapse: separate; border-spacing: 6px; margin: 9px 0; }\n.summary-card { border: 1px solid #dbe3ef; background: #f8fafc; border-radius: 10px; padding: 8px; text-align: center; }\n.summary-label { color: #64748b; font-size: 88%; }\n.summary-value { color: #0f172a; font-size: 115%; font-weight: 900; margin-top: 2px; }\n.totals-table { width: 42%; min-width: 260px; margin-
alrajhi_client/printing/print_templates.py,368,possible_ui_or_message,,: auto; margin-top: 10px; border-collapse: collapse; }\n.totals-table td { border: 1px solid #dbe3ef; padding: 7px 9px; }\n.totals-table td:first-child { background: #f8fafc; color: #334155; font-weight: 700; }\n.totals-table td:last-child { text-align: 
alrajhi_client/printing/print_templates.py,371,possible_ui_or_message,,; font-weight: 800; }\n.totals-table tr.final td { background: #eaf2ff; color: #0f172a; font-size: 110%; }\n.totals-table tr.due td:last-child { color: #dc2626; }\n.notes-box { margin-top: 10px; border: 1px dashed #cbd5e1; background: #fcfdff; padding: 8px; min-height: 34px; }\n.qr-table { width: 100%; margin-top: 10px; border-collapse: collapse; }\n.qr-table td { text-align: center; border: none; color: #64748b; }\n.qr-table img { width: 88px; height: 88px; }\n.signatures { width: 100%; border-
